MovieID,Title,MPAA_Rating,Budget,Gross,Release_Date,Genre,Runtime,Rating,Rating_Count,Summary
423,Grown Ups-2010,PG-13,80000000,271400000,6/24/2010,Comedy,102,5.9,214850,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend."
427,The Last Airbender-2010,PG,150000000,319700000,6/30/2010,Adventure,103,4.1,139750,"Follows the adventures of Aang, a young successor to a long line of Avatars, who must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom."
421,Despicable Me-2010,PG,69000000,543200000,7/8/2010,Animation,95,7.6,473121,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better."
428,Inception-2010,PG-13,160000000,836800000,7/14/2010,Action,148,8.8,1888105,A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O.
417,The King's Speech-2010,R,15000000,427400000,9/6/2010,Drama,118,8,603556,"The story of King George VI, his impromptu ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer."
435,Harry Potter and the Deathly Hallows: Part 1-2010,PG-13,125000000,977100000,10/17/2010,Fantasy,146,7.7,436403,"As Harry, Ron and Hermione race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
426,Megamind-2010,PG,130000000,321900000,10/28/2010,Animation,95,7.2,212563,"The supervillain Megamind finally defeats his nemesis, the superhero Metro Man. But without a hero, he loses all purpose and must find new meaning to his life."
436,Tangled-2010,PG,260000000,592400000,11/24/2010,Animation,100,7.7,374981,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
431,Tron: Legacy-2010,PG,170000000,400100000,12/17/2010,Science Fiction,125,6.9,545814,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.
424,Little Fockers-2010,PG-13,100000000,310700000,12/21/2010,Comedy,98,5.5,100845,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?"
418,True Grit-2010,PG-13,38000000,252300000,12/22/2010,Western,110,7.6,289841,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her fathers murderer.
443,The Twilight Saga: Breaking Dawn - Part 1-2011,PG-13,127000000,712200000,3/15/2011,Romance,117,4.9,211592,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks."
441,Rio-2011,G,90000000,484600000,4/3/2011,Animation,96,6.9,194794,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams."
445,Fast Five-2011,PG-13,125000000,626100000,4/20/2011,Action,130,7.3,335531,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.
451,Thor-2011,PG-13,150000000,449300000,4/21/2011,Action,115,7,700777,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders."
438,Bridesmaids-2011,R,32500000,306400000,4/28/2011,Comedy,125,6.8,253501,"Competition between the maid of honor and a bridesmaid, over who is the brides best friend, threatens to upend the life of an out-of-work pastry chef."
455,Pirates of the Caribbean: On Stranger Tides-2011,PG-13,410600000,1046000000,5/14/2011,Action,136,6.6,455211,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too."
440,The Hangover Part II-2011,R,80000000,586800000,5/25/2011,Comedy,102,6.4,440120,"Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stus wedding. Stus plan for a subdued pre-wedding brunch, however, goes seriously awry."
452,Kung Fu Panda 2-2011,PG,150000000,665700000,5/25/2011,Animation,91,7.2,234612,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past."
454,Cars 2-2011,G,200000000,559800000,6/11/2011,Animation,106,6.1,144174,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.
453,Transformers: Dark of the Moon-2011,PG-13,195000000,1124000000,6/28/2011,Action,154,6.2,370672,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets."
446,Harry Potter and the Deathly Hallows: Part 2-2011,PG-13,125000000,1342000000,7/7/2011,Fantasy,130,8.1,706836,"Harry, Ron, and Hermione search for Voldemorts remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts."
449,Captain America: The First Avenger-2011,PG-13,140000000,370600000,7/22/2011,Action,124,6.9,687208,"Steve Rogers, a rejected military soldier transforms into Captain America after taking a dose of a Super-Soldier serum. But being Captain America comes at a price as he attempts to take down a war monger and a terrorist organization."
444,The Smurfs-2011,PG,110000000,563700000,7/29/2011,Animation,103,5.4,78902,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City."
442,Rise of the Planet of the Apes-2011,PG-13,93000000,481800000,8/3/2011,Science Fiction,105,7.6,478465,A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.
437,The Help-2011,PG-13,25000000,216600000,8/9/2011,Drama,146,8.1,399843,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids point of view on the white families for which they work, and the hardships they go through on a daily basis."
447,Sherlock Holmes: A Game of Shadows-2011,PG-13,125000000,543800000,11/22/2011,Mystery,129,7.5,399957,"Detective Sherlock Holmes is on the trail of criminal mastermind Professor Moriarty, who is carrying out a string of random crimes across Europe."
450,Mission: Impossible - Ghost Protocol-2011,PG-13,145000000,694700000,12/7/2011,Thriller,133,7.4,434810,"The IMF is shut down when its implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organizations name."
448,Puss in Boots: The Three Diablos-2011,PG,130000000,555000000,12/8/2011,Animation,130,7.8,727724,"A notorious thief, the evil Whisperer, takes a princess's priceless ruby, leading Puss to reluctantly join forces with three mischievous kittens in order to retrieve it."
439,Alvin and the Chipmunks: Chipwrecked-2011,G,80000000,342700000,12/14/2011,Family,87,4.3,28949,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems."
460,The Lorax-2012,PG,70000000,349200000,3/1/2012,Animation,86,6.4,91777,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
461,The Hunger Games-2012,PG-13,78000000,694400000,3/12/2012,Adventure,142,7.2,805367,Katniss Everdeen voluntarily takes her younger sisters place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.
472,The Avengers-2012,PG-13,220000000,1519000000,4/25/2012,Action,143,8,1205002,Earths mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
473,Men in Black 3-2012,PG-13,225000000,654200000,5/23/2012,Action,106,6.8,317807,Agent J travels in time to M.I.B.s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.
468,Snow White and the Huntsman-2012,PG-13,170000000,396600000,5/30/2012,Fantasy,127,6.1,262152,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen."
466,Madagascar 3: Europe's Most Wanted-2012,PG,145000000,746900000,6/6/2012,Animation,93,6.8,150894,"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer."
469,Brave-2012,PG,185000000,540400000,6/21/2012,Animation,93,7.1,346490,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse."
463,Ice Age: Continental Drift-2012,PG,95000000,879700000,6/26/2012,Animation,88,6.6,179430,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
471,The Amazing Spider-Man-2012,PG-13,215000000,758000000,6/27/2012,Action,136,6.9,534526,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe."
457,Ted-2012,R,50000000,549000000,6/29/2012,Comedy,106,6.9,545814,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori."
474,The Dark Knight Rises-2012,PG-13,250000000,1081000000,7/16/2012,Action,165,8.4,1418253,"Eight years after the Jokers reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane."
462,Hotel Transylvania-2012,PG,85000000,358400000,9/20/2012,Animation,91,7.1,208916,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the counts teenaged daughter."
456,Taken 2-2012,PG-13,45000000,376100000,9/27/2012,Thriller,91,6.2,276940,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
470,Skyfall-2012,PG-13,200000000,1109000000,10/25/2012,Action,143,7.7,599462,"Bonds loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost."
467,Wreck-It Ralph-2012,PG,165000000,496500000,11/1/2012,Animation,108,7.7,354202,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
459,Lincoln-2012,PG-13,65000000,275300000,11/9/2012,History,149,7.3,232227,"As the American Civil War continues to rage, Americas president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
465,The Twilight Saga: Breaking Dawn - Part 2-2012,PG-13,127000000,712200000,11/13/2012,Romance,115,5.5,218357,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi."
475,The Hobbit: An Unexpected Journey-2012,PG-13,250000000,1017000000,11/26/2012,Fantasy,169,7.8,727724,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug."
458,Les Miserables-2012,PG-13,61000000,442300000,12/5/2012,Drama,158,7.5,527284,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever."
464,Django Unchained-2012,R,100000000,426000000,12/25/2012,Western,165,8.4,1246157,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner."
477,Identity Thief-2013,R,35000000,174000000,2/7/2013,Comedy,111,5.7,117864,Mild mannered businessman Sandy Patterson travels from Denver to Florida to confront the deceptively harmless looking woman who has been living it up after stealing Sandys identity.
490,Oz: The Great and Powerful-2013,PG,200000000,493300000,3/7/2013,Drama,130,6.3,204540,A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.
485,The Croods-2013,PG,135000000,587200000,3/20/2013,Animation,98,7.2,180043,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy."
491,Iron Man 3-2013,PG-13,200000000,1215000000,4/18/2013,Action,130,7.2,710052,"When Tony Starks world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution."
489,Star Trek Into Darkness-2013,PG-13,190000000,467400000,5/5/2013,Science Fiction,132,7.7,449458,"After the crew of the Enterprise find an unstoppable force of terror from within their own organization, Captain Kirk leads a manhunt to a war-zone world to capture a one-man weapon of mass destruction."
487,Fast & Furious 6-2013,PG-13,160000000,788700000,5/6/2013,Action,130,7,385044,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty."
482,The Great Gatsby-2013,PG-13,105000000,353600000,5/10/2013,Drama,143,7.3,442728,"A writer and wall street trader, Nick, finds himself drawn to the past and lifestyle of his millionaire neighbor, Jay Gatsby."
494,Man of Steel-2013,PG-13,225000000,668000000,6/12/2013,Action,143,7.1,657937,"Clark Kent is an alien who as a child was evacuated from his dying world and came to Earth, living as a normal human. But when survivors of his alien home invade Earth, he must reveal himself to the world."
492,World War Z-2013,PG-13,200000000,540500000,6/20/2013,Science Fiction,116,7,564082,"Former United Nations employee Gerry Lane traverses the world in a race against time to stop the Zombie pandemic that is toppling armies and governments, and threatening to destroy humanity itself."
493,Monsters University-2013,G,200000000,743600000,6/20/2013,Animation,104,7.3,299133,A look at the relationship between Mike and Sulley during their days at Monsters University -- when they werent necessarily the best of friends.
481,Despicable Me 2-2013,PG,76000000,970800000,6/25/2013,Animation,98,7.4,350582,"When Gru, the worlds most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Grus own, He has to fight back with new gadgetry, cars, and more minion madness."
480,The Heat-2013,R,43000000,229900000,6/27/2013,Comedy,117,6.6,155514,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.
476,The Conjuring-2013,R,20000000,319500000,7/18/2013,Horror,112,7.5,410378,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.
478,We're The Millers-2013,R,37000000,270000000,8/3/2013,Comedy,110,7.7,685903,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.
483,Gravity-2013,PG-13,105000000,723000000,9/27/2013,Science Fiction,91,7.7,724258,Two astronauts work together to survive after an accident leaves them stranded in space.
488,Thor: The Dark World-2013,PG-13,170000000,644800000,10/29/2013,Action,112,6.9,556094,"When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster."
484,The Hunger Games: Catching Fire-2013,PG-13,130000000,865000000,11/15/2013,Adventure,146,7.5,583523,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.
486,Frozen-2013,PG,150000000,1280000000,11/27/2013,Animation,102,7.5,527284,"When the newly-crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition."
495,The Hobbit: The Desolation of Smaug-2013,PG-13,250000000,959000000,12/11/2013,Fantasy,161,7.8,573246,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring."
479,American Hustle-2013,R,40000000,251200000,12/12/2013,Crime,138,7.2,424472,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild F.B.I. Agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and the Mafia."
499,The Lego Movie-2014,PG,60000000,468100000,2/6/2014,Animation,100,7.8,309295,"An ordinary LEGO construction worker, thought to be the prophesied as special, is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis."
501,Divergent-2014,PG-13,85000000,288000000,3/14/2014,Action,139,6.7,405233,"In a world divided by factions based on virtues, Tris learns shes Divergent and wont fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before its too late."
508,Captain America: The Winter Soldier-2014,PG-13,170000000,714400000,3/20/2014,Action,136,7.7,685903,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier."
512,The Amazing Spider-Man 2-2014,PG-13,200000000,709000000,4/16/2014,Action,142,6.6,465607,"When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones."
496,Neighbors-2014,R,18000000,270700000,5/8/2014,Comedy,96,6.3,270504,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down."
505,Godzilla-2014,PG-13,160000000,529000000,5/14/2014,Thriller,123,6.4,359438,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity."
514,X-Men: Days of Future Past-2014,PG-13,205000000,746000000,5/15/2014,Action,131,7.9,687838,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
511,Maleficent-2014,PG,180000000,758500000,5/28/2014,Fantasy,97,7,363144,"A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land."
497,22 Jump Street-2014,R,84500000,331300000,6/5/2014,Comedy,112,7,325958,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college."
504,How to Train Your Dragon 2-2014,PG,145000000,621500000,6/12/2014,Animation,102,7.8,285394,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace."
513,Transformers: Age of Extinction-2014,PG-13,210000000,1104000000,6/25/2014,Action,165,5.6,307357,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help."
509,Dawn of the Planet of the Apes-2014,PG-13,170000000,710600000,6/26/2014,Science Fiction,130,7.6,395425,A growing nation of genetically evolved apes led by Caesar is threatened by a band of human survivors of the devastating virus unleashed a decade earlier.
510,Guardians of the Galaxy-2014,PG-13,232300000,773300000,7/30/2014,Action,121,8,978222,A group of intergalactic criminals must pull together to stop a fanatical warrior with plans to purge the universe.
502,Teenage Mutant Ninja Turtles-2014,PG-13,125000000,493300000,8/7/2014,Action,101,5.8,194073,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home."
500,Gone Girl-2014,R,61000000,369300000,10/1/2014,Thriller,145,8.1,782252,"With his wifes disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when its suspected that he may not be innocent."
506,Big Hero 6-2014,PG,165000000,657900000,10/24/2014,Animation,102,7.8,380953,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
507,Interstellar-2014,PG-13,165000000,773800000,11/5/2014,Science Fiction,169,8.6,1343549,A team of explorers travel through a wormhole in space in an attempt to ensure humanitys survival.
503,The Hunger Games: Mockingjay - Part 1-2014,PG-13,125000000,755400000,11/18/2014,Adventure,123,6.6,386742,"Katniss Everdeen is in District 13 after she shatters the games forever. Under the leadership of President Coin and the advice of her trusted friends, Katniss spreads her wings as she fights to save Peeta and a nation moved by her courage."
515,The Hobbit: The Battle of the Five Armies-2014,PG-13,250000000,962200000,12/10/2014,Fantasy,144,7.4,503831,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.
498,American Sniper-2014,R,59000000,547400000,12/11/2014,War,133,7.3,409597,"Navy S.E.A.L. sniper Chris Kyles (Bradley Coopers) pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home to his wife and kids after four tours of duty, however, Chris finds that it is the war he cant leave behind."
519,The SpongeBob Movie: Sponge Out of Water-2015,PG,74000000,325200000,2/5/2015,Animation,93,6,16287,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back."
518,Fifty Shades of Grey-2015,R,40000000,569700000,2/11/2015,Drama,125,4.1,310014,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey."
522,Cinderella-2015,PG,95000000,542400000,3/12/2015,Drama,105,6.9,171487,"When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger."
526,Home-2015,PG,135000000,386000000,3/18/2015,Animation,94,6.6,98994,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference."
532,Furious 7-2015,PG-13,190000000,1516000000,4/1/2015,Action,137,7.1,379282,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.
535,Avengers: Age of Ultron-2015,PG-13,495200000,1403000000,4/22/2015,Action,141,7.3,813026,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan."
517,Pitch Perfect 2-2015,PG-13,29000000,287500000,5/7/2015,Comedy,115,6.4,151367,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform."
524,San Andreas-2015,PG-13,110000000,474000000,5/27/2015,Thriller,114,6.1,228195,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter."
528,Jurassic World-2015,PG-13,150000000,1671000000,6/9/2015,Thriller,124,7,610511,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree."
531,Inside Out-2015,PG,175000000,858800000,6/9/2015,Animation,94,8.1,670364,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
520,Minions-2015,PG,74000000,1159000000,6/17/2015,Animation,91,n/a,n/a,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world."
525,Ant-Man-2015,PG-13,130000000,519300000,7/14/2015,Action,117,7.3,625720,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world."
529,Mission: Impossible - Rogue Nation-2015,PG-13,150000000,682700000,7/23/2015,Action,131,7.4,359634,Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.
516,Straight Outta Compton-2015,R,28000000,201600000,8/13/2015,Drama,147,7.8,192344,"The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood."
521,Hotel Transylvania 2-2015,PG,80000000,474800000,9/21/2015,Animation,89,6.7,118732,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel."
523,The Martian-2015,PG-13,108000000,630600000,9/30/2015,Science Fiction,141,8,811476,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue."
533,Spectre-2015,PG-13,245000000,880700000,10/26/2015,Crime,148,6.8,424590,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions."
530,The Hunger Games: Mockingjay - Part 2-2015,PG-13,160000000,658300000,11/18/2015,Adventure,137,6.6,310325,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.
534,Star Wars: The Force Awakens-2015,PG-13,306000000,2071000000,12/15/2015,Science Fiction,136,7.8,897124,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
527,The Revenant-2015,R,135000000,533000000,12/25/2015,Western,156,8,761342,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.
538,Deadpool-2016,R,58000000,782600000,2/9/2016,Comedy,108,8,973088,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks."
544,Zootopia-2016,PG,150000000,1024000000,2/11/2016,Animation,108,8,470795,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy."
554,Batman v Superman: Dawn of Justice-2016,PG-13,250000000,873600000,3/23/2016,Action,151,6.5,674162,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs."
547,The Jungle Book-2016,PG,175000000,966600000,4/7/2016,Action,106,7.4,271559,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo."
555,Captain America: Civil War-2016,PG-13,250000000,1153000000,4/27/2016,Action,147,7.8,732774,Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.
549,X-Men: Apocalypse-2016,PG-13,178000000,543900000,5/18/2016,Action,144,6.9,416611,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world."
552,Finding Dory-2016,PG,200000000,1029000000,6/16/2016,Animation,97,7.3,261158,"Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way."
539,The Secret Life of Pets-2016,PG,75000000,894300000,6/18/2016,Animation,87,6.5,194828,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes."
551,Star Trek Beyond-2016,PG-13,185000000,343500000,7/7/2016,Science Fiction,122,7,239785,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test."
543,Ghostbusters-2016,PG-13,144000000,229000000,7/14/2016,Thriller,116,6.9,221925,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat."
541,Jason Bourne-2016,PG-13,120000000,415500000,7/27/2016,Action,123,6.6,220288,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.
548,Suicide Squad-2016,PG-13,175000000,746800000,8/2/2016,Action,123,5.9,"662,200",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.
542,Trolls-2016,PG,125000000,346900000,10/13/2016,Animation,92,6.4,78411,"After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends."
546,Doctor Strange-2016,PG-13,165000000,677800000,10/25/2016,Action,115,7.5,671663,"While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts."
550,Fantastic Beasts and Where to Find Them-2016,PG-13,180000000,814000000,11/16/2016,Fantasy,133,7.3,440359,The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.
540,Sing-2016,PG,75000000,634200000,11/23/2016,Animation,108,7.1,152494,"In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same."
545,Moana-2016,PG,150000000,645000000,11/23/2016,Animation,107,7.6,308365,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches Moana's island, she answers the Ocean's call to seek out the Demigod to set things right."
537,La La Land-2016,PG-13,30000000,448000000,11/29/2016,Drama,128,8,552041,"While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future."
536,Hidden Figures-2016,PG,25000000,236000000,12/10/2016,Drama,127,7.9,217124,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.
553,Rogue One: A Star Wars Story-2016,PG-13,200000000,1058000000,12/14/2016,Science Fiction,133,7.3,261151,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction."
558,The LEGO Batman Movie-2017,PG,80000000,312000000,1/29/2017,Animation,104,7.3,140915,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick."
556,Get Out-2017,R,4500000,255400000,2/24/2017,Horror,104,7.7,545878,"A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point."
